experimentId;instanceName;studyRegion;averageDemand;shareCustomersInTollZones;cUCC;cToll;tollType;sumTotalCost;sumUCCCost;qUsageUCC;numUCCUsage;uCCUsagePercent;numTrucksInTollArea;numMediumTrucks;numLargeTrucks;sumTollCost;numTollAreaTruckEntries
2691;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;6;0;none;1326.51408;48;8;7;70;3;6;0;0;7
2692;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;10;per_day;1369.51476;64;8;7;70;2;6;0;20;6
2693;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;15;per_day;1379.51476;64;8;7;70;2;6;0;30;6
2694;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;20;per_day;1386.97512;104;13;9;90;1;6;0;20;4
2695;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;5;per_day;1357.51408;64;8;7;70;3;6;0;15;7
2696;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;10;per_entrance;1380.1529;56;7;6;60;1;6;0;10;1
2697;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;15;per_entrance;1385.1529;56;7;6;60;1;6;0;15;1
2698;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;20;per_entrance;1390.1529;56;7;6;60;1;6;0;20;1
2699;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;5;per_entrance;1375.1529;56;7;6;60;1;6;0;5;1
2700;london_10-40-1-9_tw_60_d480_q_1_5;London;1.5;20;8;0;none;1342.51408;64;8;7;70;3;6;0;0;7
2701;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;10;per_day;1750.29818;0;0;0;0;4;6;1;40;8
2702;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;15;per_day;1770.29818;0;0;0;0;4;6;1;60;8
2703;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;20;per_day;1788.40408;50;5;4;20;3;4;2;60;8
2704;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;5;per_day;1730.29818;0;0;0;0;4;6;1;20;8
2705;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;10;per_entrance;1790.29818;0;0;0;0;4;6;1;80;8
2706;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;15;per_entrance;1822.47872;150;15;8;40;3;5;1;90;6
2707;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;20;per_entrance;1852.47872;150;15;8;40;3;5;1;120;6
2708;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;5;per_entrance;1750.29818;0;0;0;0;4;6;1;40;8
2709;london_20-30-1-0_tw_60_d480_q3;London;3;40;10;0;none;1710.29818;0;0;0;0;4;6;1;0;8
2710;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;10;per_day;1609.137;74;37;14;70;4;6;0;40;8
2711;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;15;per_day;1624.2514;76;38;14;70;3;6;0;45;8
2712;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;20;per_day;1635.23196;104;52;18;90;2;5;1;40;2
2713;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;5;per_day;1589.137;74;37;14;70;4;6;0;20;8
2714;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;10;per_entrance;1615.23196;104;52;18;90;2;5;1;20;2
2715;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;15;per_entrance;1625.23196;104;52;18;90;2;5;1;30;2
2716;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;20;per_entrance;1635.23196;104;52;18;90;2;5;1;40;2
2717;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;5;per_entrance;1605.23196;104;52;18;90;2;5;1;10;2
2718;london_20-30-1-0_tw_60_d480_q3;London;3;40;2;0;none;1569.137;74;37;14;70;4;6;0;0;8
2719;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;10;per_day;1672.32872;60;15;8;40;3;5;1;30;7
2720;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;15;per_day;1687.32872;60;15;8;40;3;5;1;45;7
2721;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;20;per_day;1702.32872;60;15;8;40;3;5;1;60;7
2722;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;5;per_day;1657.32872;60;15;8;40;3;5;1;15;7
2723;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;10;per_entrance;1702.47872;60;15;8;40;3;5;1;60;6
2724;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;15;per_entrance;1729.23196;208;52;18;90;2;5;1;30;2
2725;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;20;per_entrance;1739.23196;208;52;18;90;2;5;1;40;2
2726;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;5;per_entrance;1672.47872;60;15;8;40;3;5;1;30;6
2727;london_20-30-1-0_tw_60_d480_q3;London;3;40;4;0;none;1642.32872;60;15;8;40;3;5;1;0;7
2728;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;10;per_day;1702.32872;90;15;8;40;3;5;1;30;7
2729;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;15;per_day;1717.32872;90;15;8;40;3;5;1;45;7
2730;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;20;per_day;1732.32872;90;15;8;40;3;5;1;60;7
2731;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;5;per_day;1687.32872;90;15;8;40;3;5;1;15;7
2732;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;10;per_entrance;1732.47872;90;15;8;40;3;5;1;60;6
2733;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;15;per_entrance;1762.47872;90;15;8;40;3;5;1;90;6
2734;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;20;per_entrance;1792.47872;90;15;8;40;3;5;1;120;6
2735;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;5;per_entrance;1702.47872;90;15;8;40;3;5;1;30;6
2736;london_20-30-1-0_tw_60_d480_q3;London;3;40;6;0;none;1672.32872;90;15;8;40;3;5;1;0;7
2737;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;10;per_day;1732.32872;120;15;8;40;3;5;1;30;7
2738;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;15;per_day;1747.32872;120;15;8;40;3;5;1;45;7
2739;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;20;per_day;1762.32872;120;15;8;40;3;5;1;60;7
2740;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;5;per_day;1717.32872;120;15;8;40;3;5;1;15;7
2741;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;10;per_entrance;1762.47872;120;15;8;40;3;5;1;60;6
2742;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;15;per_entrance;1792.47872;120;15;8;40;3;5;1;90;6
2743;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;20;per_entrance;1822.47872;120;15;8;40;3;5;1;120;6
2744;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;5;per_entrance;1732.47872;120;15;8;40;3;5;1;30;6
2745;london_20-30-1-0_tw_60_d480_q3;London;3;40;8;0;none;1702.32872;120;15;8;40;3;5;1;0;7
2746;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;10;per_day;1664.81306;100;10;5;25;5;5;1;50;12
2747;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;15;per_day;1689.81306;100;10;5;25;5;5;1;75;12
2748;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;20;per_day;1714.81306;100;10;5;25;5;5;1;100;12
2749;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;5;per_day;1637.94208;90;9;5;25;6;5;1;30;14
2750;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;10;per_entrance;1730.097;0;0;0;0;6;6;1;120;12
2751;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;15;per_entrance;1776.50504;0;0;0;0;6;6;1;120;8
2752;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;20;per_entrance;1795.5312;160;16;8;40;3;5;1;60;3
2753;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;5;per_entrance;1670.097;0;0;0;0;6;6;1;60;12
2754;london_20-30-1-1_tw_60_d480_q3;London;3;40;10;0;none;1607.94208;90;9;5;25;6;5;1;0;14
2755;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;10;per_day;1517.75574;68;34;12;60;3;3;2;30;9
2756;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;15;per_day;1532.75574;68;34;12;60;3;3;2;45;9
2757;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;20;per_day;1546.95808;92;46;16;80;2;4;1;40;9
2758;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;5;per_day;1498.56854;68;34;12;60;4;3;2;20;12
2759;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;10;per_entrance;1569.71238;66;33;12;60;3;3;2;70;7
2760;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;15;per_entrance;1579.12176;104;52;18;90;1;5;1;15;1
2761;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;20;per_entrance;1584.12176;104;52;18;90;1;5;1;20;1
2762;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;5;per_entrance;1532.75574;68;34;12;60;3;3;2;45;9
2763;london_20-30-1-1_tw_60_d480_q3;London;3;40;2;0;none;1478.56854;68;34;12;60;4;3;2;0;12
2764;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;10;per_day;1571.5576;64;16;7;35;5;3;2;50;14
2765;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;15;per_day;1594.01768;96;24;10;50;4;3;2;60;10
2766;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;20;per_day;1614.01768;96;24;10;50;4;3;2;80;10
2767;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;5;per_day;1546.5576;64;16;7;35;5;3;2;25;14
2768;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;10;per_entrance;1634.01768;96;24;10;50;4;3;2;100;10
2769;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;15;per_entrance;1665.77724;116;29;11;55;3;6;0;45;3
2770;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;20;per_entrance;1680.19092;120;30;11;55;2;6;0;40;2
2771;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;5;per_entrance;1584.01768;96;24;10;50;4;3;2;50;10
2772;london_20-30-1-1_tw_60_d480_q3;London;3;40;4;0;none;1521.5576;64;16;7;35;5;3;2;0;14
2773;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;10;per_day;1603.5576;96;16;7;35;5;3;2;50;14
2774;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;15;per_day;1628.5576;96;16;7;35;5;3;2;75;14
2775;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;20;per_day;1653.5576;96;16;7;35;5;3;2;100;14
2776;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;5;per_day;1578.5576;96;16;7;35;5;3;2;25;14
2777;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;10;per_entrance;1682.01768;144;24;10;50;4;3;2;100;10
2778;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;15;per_entrance;1716.5312;96;16;8;40;3;5;1;45;3
2779;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;20;per_entrance;1731.5312;96;16;8;40;3;5;1;60;3
2780;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;5;per_entrance;1623.5576;96;16;7;35;5;3;2;70;14
2781;london_20-30-1-1_tw_60_d480_q3;London;3;40;6;0;none;1553.5576;96;16;7;35;5;3;2;0;14
2782;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;10;per_day;1635.5576;128;16;7;35;5;3;2;50;14
2783;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;15;per_day;1660.5576;128;16;7;35;5;3;2;75;14
2784;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;20;per_day;1685.5576;128;16;7;35;5;3;2;100;14
2785;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;5;per_day;1610.5576;128;16;7;35;5;3;2;25;14
2786;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;10;per_entrance;1708.3594;104;13;6;30;4;5;1;90;9
2787;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;15;per_entrance;1748.5312;128;16;8;40;3;5;1;45;3
2788;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;20;per_entrance;1763.5312;128;16;8;40;3;5;1;60;3
2789;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;5;per_entrance;1654.81306;80;10;5;25;5;5;1;60;12
2790;london_20-30-1-1_tw_60_d480_q3;London;3;40;8;0;none;1585.5576;128;16;7;35;5;3;2;0;14
2791;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;10;per_day;1597.84398;0;0;0;0;4;5;1;40;10
2792;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;15;per_day;1617.84398;0;0;0;0;4;5;1;60;10
2793;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;20;per_day;1637.84398;0;0;0;0;4;5;1;80;10
2794;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;5;per_day;1577.84398;0;0;0;0;4;5;1;20;10
2795;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;10;per_entrance;1630.39454;0;0;0;0;4;5;1;40;4
2796;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;15;per_entrance;1650.39454;0;0;0;0;4;5;1;60;4
2797;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;20;per_entrance;1670.39454;0;0;0;0;4;5;1;80;4
2798;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;5;per_entrance;1607.84398;0;0;0;0;4;5;1;50;10
2799;london_20-30-1-2_tw_60_d480_q3;London;3;40;10;0;none;1554.92472;0;0;0;0;5;5;1;0;11
2800;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;10;per_day;1498.19948;74;37;14;70;4;4;1;40;11
2801;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;15;per_day;1518.19948;74;37;14;70;4;4;1;60;11
2802;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;20;per_day;1533.23426;72;36;14;70;2;4;1;40;8
2803;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;5;per_day;1478.19948;74;37;14;70;4;4;1;20;11
2804;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;10;per_entrance;1551.4593;82;41;15;75;2;4;1;20;2
2805;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;15;per_entrance;1561.4593;82;41;15;75;2;4;1;30;2
2806;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;20;per_entrance;1571.4593;82;41;15;75;2;4;1;40;2
2807;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;5;per_entrance;1513.19948;74;37;14;70;4;4;1;55;11
2808;london_20-30-1-2_tw_60_d480_q3;London;3;40;2;0;none;1458.19948;74;37;14;70;4;4;1;0;11
2809;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;10;per_day;1562.84388;48;12;6;30;4;6;0;40;10
2810;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;15;per_day;1582.84388;48;12;6;30;4;6;0;60;10
2811;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;20;per_day;1602.84388;48;12;6;30;4;6;0;80;10
2812;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;5;per_day;1542.84388;48;12;6;30;4;6;0;20;10
2813;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;10;per_entrance;1611.88072;64;16;7;35;4;4;1;50;5
2814;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;15;per_entrance;1636.88072;64;16;7;35;4;4;1;75;5
2815;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;20;per_entrance;1653.4593;164;41;15;75;2;4;1;40;2
2816;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;5;per_entrance;1572.84388;48;12;6;30;4;6;0;50;10
2817;london_20-30-1-2_tw_60_d480_q3;London;3;40;4;0;none;1519.62788;40;10;5;25;6;6;0;0;12
2818;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;10;per_day;1586.84388;72;12;6;30;4;6;0;40;10
2819;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;15;per_day;1606.84388;72;12;6;30;4;6;0;60;10
2820;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;20;per_day;1626.84388;72;12;6;30;4;6;0;80;10
2821;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;5;per_day;1566.84388;72;12;6;30;4;6;0;20;10
2822;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;10;per_entrance;1630.39454;0;0;0;0;4;5;1;40;4
2823;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;15;per_entrance;1650.39454;0;0;0;0;4;5;1;60;4
2824;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;20;per_entrance;1670.39454;0;0;0;0;4;5;1;80;4
2825;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;5;per_entrance;1596.84388;72;12;6;30;4;6;0;50;10
2826;london_20-30-1-2_tw_60_d480_q3;London;3;40;6;0;none;1539.62788;60;10;5;25;6;6;0;0;12
2827;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;10;per_day;1597.84398;0;0;0;0;4;5;1;40;10
2828;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;15;per_day;1617.84398;0;0;0;0;4;5;1;60;10
2829;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;20;per_day;1637.84398;0;0;0;0;4;5;1;80;10
2830;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;5;per_day;1577.84398;0;0;0;0;4;5;1;20;10
2831;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;10;per_entrance;1630.39454;0;0;0;0;4;5;1;40;4
2832;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;15;per_entrance;1650.39454;0;0;0;0;4;5;1;60;4
2833;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;20;per_entrance;1670.39454;0;0;0;0;4;5;1;80;4
2834;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;5;per_entrance;1607.84398;0;0;0;0;4;5;1;50;10
2835;london_20-30-1-2_tw_60_d480_q3;London;3;40;8;0;none;1554.92472;0;0;0;0;5;5;1;0;11
2836;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;10;per_day;1562.43054;0;0;0;0;5;6;0;50;12
2837;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;15;per_day;1587.43054;0;0;0;0;5;6;0;75;12
2838;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;20;per_day;1612.43054;0;0;0;0;5;6;0;100;12
2839;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;5;per_day;1537.43054;0;0;0;0;5;6;0;25;12
2840;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;10;per_entrance;1632.43054;0;0;0;0;5;6;0;120;12
2841;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;15;per_entrance;1683.01708;10;1;1;5;5;5;1;75;5
2842;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;20;per_entrance;1708.01708;10;1;1;5;5;5;1;100;5
2843;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;5;per_entrance;1572.43054;0;0;0;0;5;6;0;60;12
2844;london_20-30-1-3_tw_60_d480_q3;London;3;40;10;0;none;1509.2702;0;0;0;0;6;6;0;0;13
2845;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;10;per_day;1448.57956;74;37;14;70;2;4;1;20;6
2846;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;15;per_day;1458.57956;74;37;14;70;2;4;1;30;6
2847;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;20;per_day;1468.57956;74;37;14;70;2;4;1;40;6
2848;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;5;per_day;1436.46094;74;37;14;70;4;4;1;20;8
2849;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;10;per_entrance;1488.57956;74;37;14;70;2;4;1;60;6
2850;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;15;per_entrance;1518.57956;74;37;14;70;2;4;1;90;6
2851;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;20;per_entrance;1548.57956;74;37;14;70;2;4;1;120;6
2852;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;5;per_entrance;1456.46094;74;37;14;70;4;4;1;40;8
2853;london_20-30-1-3_tw_60_d480_q3;London;3;40;2;0;none;1416.46094;74;37;14;70;4;4;1;0;8
2854;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;10;per_day;1519.2069;80;20;9;45;5;5;0;50;12
2855;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;15;per_day;1532.57956;148;37;14;70;2;4;1;30;6
2856;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;20;per_day;1542.57956;148;37;14;70;2;4;1;40;6
2857;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;5;per_day;1494.2069;80;20;9;45;5;5;0;25;12
2858;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;10;per_entrance;1562.57956;148;37;14;70;2;4;1;60;6
2859;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;15;per_entrance;1592.57956;148;37;14;70;2;4;1;90;6
2860;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;20;per_entrance;1622.57956;148;37;14;70;2;4;1;120;6
2861;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;5;per_entrance;1529.2069;80;20;9;45;5;5;0;60;12
2862;london_20-30-1-3_tw_60_d480_q3;London;3;40;4;0;none;1469.2069;80;20;9;45;5;5;0;0;12
2863;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;10;per_day;1556.41822;54;9;6;30;4;4;1;40;12
2864;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;15;per_day;1576.41822;54;9;6;30;4;4;1;60;12
2865;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;20;per_day;1596.41822;54;9;6;30;4;4;1;80;12
2866;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;5;per_day;1534.2069;120;20;9;45;5;5;0;25;12
2867;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;10;per_entrance;1618.506;48;8;5;25;4;4;1;100;10
2868;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;15;per_entrance;1658.29996;66;11;7;35;5;4;1;105;7
2869;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;20;per_entrance;1686.31838;186;31;13;65;3;4;1;80;4
2870;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;5;per_entrance;1568.506;48;8;5;25;4;4;1;50;10
2871;london_20-30-1-3_tw_60_d480_q3;London;3;40;6;0;none;1509.2069;120;20;9;45;5;5;0;0;12
2872;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;10;per_day;1562.43054;0;0;0;0;5;6;0;50;12
2873;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;15;per_day;1587.43054;0;0;0;0;5;6;0;75;12
2874;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;20;per_day;1612.43054;0;0;0;0;5;6;0;100;12
2875;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;5;per_day;1537.43054;0;0;0;0;5;6;0;25;12
2876;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;10;per_entrance;1632.43054;0;0;0;0;5;6;0;120;12
2877;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;15;per_entrance;1680.29996;88;11;7;35;5;4;1;105;7
2878;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;20;per_entrance;1706.01708;8;1;1;5;5;5;1;100;5
2879;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;5;per_entrance;1572.43054;0;0;0;0;5;6;0;60;12
2880;london_20-30-1-3_tw_60_d480_q3;London;3;40;8;0;none;1509.2702;0;0;0;0;6;6;0;0;13
2881;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;10;per_day;1663.94622;0;0;0;0;4;5;1;40;10
2882;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;15;per_day;1683.94622;0;0;0;0;4;5;1;60;10
2883;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;20;per_day;1703.94622;0;0;0;0;4;5;1;80;10
2884;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;5;per_day;1643.78934;0;0;0;0;5;5;1;25;13
2885;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;10;per_entrance;1723.94622;0;0;0;0;4;5;1;100;10
2886;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;15;per_entrance;1766.20228;0;0;0;0;4;5;1;75;5
2887;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;20;per_entrance;1791.20228;0;0;0;0;4;5;1;100;5
2888;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;5;per_entrance;1673.94622;0;0;0;0;4;5;1;50;10
2889;london_20-30-1-4_tw_60_d480_q3;London;3;40;10;0;none;1618.78934;0;0;0;0;5;5;1;0;13
2890;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;10;per_day;1587.14018;74;37;15;75;3;5;1;30;9
2891;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;15;per_day;1602.14018;74;37;15;75;3;5;1;45;9
2892;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;20;per_day;1617.14018;74;37;15;75;3;5;1;60;9
2893;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;5;per_day;1572.14018;74;37;15;75;3;5;1;15;9
2894;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;10;per_entrance;1638.61922;74;37;15;75;3;5;1;50;5
2895;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;15;per_entrance;1656.28838;74;37;15;75;3;5;1;45;3
2896;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;20;per_entrance;1671.28838;74;37;15;75;3;5;1;60;3
2897;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;5;per_entrance;1602.14018;74;37;15;75;3;5;1;45;9
2898;london_20-30-1-4_tw_60_d480_q3;London;3;40;2;0;none;1554.22724;74;37;15;75;4;5;1;0;12
2899;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;10;per_day;1637.36744;56;14;8;40;4;5;1;40;7
2900;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;15;per_day;1653.18688;36;9;5;25;3;5;1;45;9
2901;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;20;per_day;1668.18688;36;9;5;25;3;5;1;60;9
2902;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;5;per_day;1617.36744;56;14;8;40;4;5;1;20;7
2903;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;10;per_entrance;1667.36744;56;14;8;40;4;5;1;70;7
2904;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;15;per_entrance;1702.36744;56;14;8;40;4;5;1;105;7
2905;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;20;per_entrance;1727.8283;60;15;8;40;3;5;1;60;3
2906;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;5;per_entrance;1632.36744;56;14;8;40;4;5;1;35;7
2907;london_20-30-1-4_tw_60_d480_q3;London;3;40;4;0;none;1594.80866;16;4;3;15;6;5;1;0;14
2908;london_20-30-1-4_tw_60_d480_q3;London;3;40;6;10;per_day;1653.12998;24;4;3;15;5;5;1;50;13
2909;london_20-30-1-4_tw_60_d480_q3;London;3;40;6;15;per_day;1671.18688;54;9;5;25;3;5;1;45;9
2910;london_20-30-1-4_tw_60_d480_q3;London;3;40;6;20;per_day;1686.18688;54;9;5;25;3;5;1;60;9
